Time (UTC),Time (UTC+7),t_sec,Plane,SatInPlane,SatID,RAAN(deg),M0(deg),Azimuth (deg),Elevation (deg),Slant Range (m),Sat Lat (deg),Sat Lon (deg),Sat Alt (m)
2024-10-21 01:23:40.000,2024-10-21 08:23:40.000,5020,1,3,P01-S03,72.0,288.0,114.59793044173898,6.107394053331781,2232563.2969121207,10.384145510223611,116.05660796537745,600689.5369850369
2024-10-21 01:23:40.000,2024-10-21 08:23:40.000,5020,3,0,P03-S00,216.0,54.0,181.3677743709048,4.357019965383249,2380934.865217194,-1.1530374358962572,98.49303615789304,600008.5920351604
2024-10-21 01:23:50.000,2024-10-21 08:23:50.000,5030,1,3,P01-S03,72.0,288.0,113.56402709055571,5.497872727266781,2285130.145330416,10.450439201729415,116.6420907932461,600698.2733547371
2024-10-21 01:23:50.000,2024-10-21 08:23:50.000,5030,3,0,P03-S00,216.0,54.0,179.70758633030223,4.208352598757105,2394622.999824799,-1.2822089530929888,99.0585237296545,600010.6246172059
2024-10-21 01:24:00.000,2024-10-21 08:24:00.000,5040,1,3,P01-S03,72.0,288.0,112.57927447553294,4.89824427298806,2338366.5055210884,10.515507124748089,117.22783579417158,600706.8998815725
2024-10-21 01:24:00.000,2024-10-21 08:24:00.000,5040,3,0,P03-S00,216.0,54.0,178.06808005192474,4.042569260989168,2410008.066495042,-1.4112363086951838,99.62407180859198,600012.8700488945
2024-10-21 01:24:10.000,2024-10-21 08:24:10.000,5050,1,3,P01-S03,72.0,288.0,111.64064231938448,4.308436323434631,2392222.4632737474,10.57934098000347,117.81383980583618,600715.4125191495
2024-10-21 01:24:10.000,2024-10-21 08:24:10.000,5050,3,0,P03-S00,216.0,54.0,176.45116521210986,3.8604230718136705,2427056.025131794,-1.540104974329123,100.18968641475271,600015.327276065
2024-10-21 01:24:20.000,2024-10-21 08:24:20.000,5060,1,3,P01-S03,72.0,288.0,110.74529275711542,3.7283150209716833,2446651.820491283,10.641932613070583,118.40009953615157,600723.8072745381
2024-10-21 01:24:20.000,2024-10-21 08:24:20.000,5060,3,0,P03-S00,216.0,54.0,174.85856438373517,3.662709693466174,2445730.16737698,-1.6688004333044468,100.7553735409225,600017.9951451151
2024-10-21 01:24:30.000,2024-10-21 08:24:30.000,5070,1,3,P01-S03,72.0,288.0,109.890572435645,3.1576987853040306,2501611.8062011064,10.703274016052925,118.98661156457791,600732.0802101484
2024-10-21 01:24:30.000,2024-10-21 08:24:30.000,5070,3,0,P03-S00,216.0,54.0,173.29180825625818,3.4502564327989527,2465991.4536677375,-1.797308181707706,101.32113915012259,600020.8724035686
2024-10-21 01:24:40.000,2024-10-21 08:24:40.000,5080,1,3,P01-S03,72.0,288.0,109.07400358935669,2.5963697466120235,2557062.804961555,10.763357329243288,119.5733723435689,600740.2274455642
2024-10-21 01:24:40.000,2024-10-21 08:24:40.000,5080,3,0,P03-S00,216.0,54.0,171.75223409278632,3.223911698773704,2487798.8529086197,-1.9256137295014575,101.88698917316171,600023.9577006456
2024-10-21 01:24:50.000,2024-10-21 08:24:50.000,5090,1,3,P01-S03,72.0,288.0,108.29327453919264,2.0440831819126686,2612968.1032228274,10.822174842766879,120.1603782000503,600748.2451593727
2024-10-21 01:24:50.000,2024-10-21 08:24:50.000,5090,3,0,P03-S00,216.0,54.0,170.24098715473295,2.984535035009533,2511109.678890827,-2.0537026016294293,102.45292950615362,600027.2495879037
2024-10-21 01:25:00.000,2024-10-21 08:25:00.000,5100,1,3,P01-S03,72.0,288.0,107.54622995121463,1.500575255826147,2669293.6536652423,10.87971899820589,120.74762533700157,600756.1295909518
2024-10-21 01:25:00.000,2024-10-21 08:25:00.000,5100,3,0,P03-S00,216.0,54.0,168.7590247647682,2.732987902811991,2535879.918249852,-2.1815603391279983,103.0189660080695,600030.746519926
2024-10-21 01:25:10.000,2024-10-21 08:25:10.000,5110,1,3,P01-S03,72.0,288.0,106.83086110242593,0.9655693304296458,2726007.8571312595,10.935982390204371,121.33510983509345,600763.8770422284
2024-10-21 01:25:10.000,2024-10-21 08:25:10.000,5110,3,0,P03-S00,216.0,54.0,167.30712264047503,2.4701253444204174,2562064.545500255,-2.309172500244521,103.58510449827916,600034.4468550337
2024-10-21 01:25:20.000,2024-10-21 08:25:20.000,5120,1,3,P01-S03,72.0,288.0,106.14529633236415,0.4387810739376738,2783081.3615046903,10.990957768052487,121.92282765442623,600771.4838794116
2024-10-21 01:25:20.000,2024-10-21 08:25:20.000,5120,3,0,P03-S00,216.0,54.0,165.88588311179035,2.1967886116584983,2589617.8214831846,-2.4365246615630065,104.15135075412772,600038.348856071
2024-10-21 01:25:30.000,2024-10-21 08:25:30.000,5130,3,0,P03-S00,216.0,54.0,164.49574483389213,1.913798803914872,2618493.572363998,-2.5636024191373767,104.71771050848885,600042.4506912166
2024-10-21 01:25:40.000,2024-10-21 08:25:40.000,5140,3,0,P03-S00,216.0,54.0,163.13699361972022,1.6219515228556853,2648645.447098883,-2.6903913896328104,105.28418944735117,600046.7504348429
2024-10-21 01:25:50.000,2024-10-21 08:25:50.000,5150,3,0,P03-S00,216.0,54.0,161.8097740407875,1.322012520497195,2680027.152016221,-2.8168772114756453,105.85079320741569,600051.2460684264
2024-10-21 01:26:00.000,2024-10-21 08:26:00.000,5160,3,0,P03-S00,216.0,54.0,160.51410147744082,1.0147142926117478,2712592.661816376,-2.9430455460120752,106.41752737368198,600055.9354814915
2024-10-21 01:26:10.000,2024-10-21 08:26:10.000,5170,3,0,P03-S00,216.0,54.0,159.2498743373201,0.700753550859332,2746296.406872512,-3.0688820786760607,106.9843974770803,600060.8164726105
2024-10-21 01:26:20.000,2024-10-21 08:26:20.000,5180,3,0,P03-S00,216.0,54.0,158.01688620151745,0.38078949425921776,2781093.437198998,-3.194372520166978,107.55140899208331,600065.8867504289
2024-10-21 01:26:30.000,2024-10-21 08:26:30.000,5190,3,0,P03-S00,216.0,54.0,156.81483769848379,0.05544279290406962,2816939.563856755,-3.3195026076371263,108.11856733436485,600071.1439347472
2024-10-21 01:27:20.000,2024-10-21 08:27:20.000,5240,2,3,P02-S03,144.0,306.0,256.8992539209769,0.2524624255441907,2804171.9204261494,12.069144778331957,75.37222079834922,600927.9707969595
2024-10-21 01:27:30.000,2024-10-21 08:27:30.000,5250,2,3,P02-S03,144.0,306.0,256.40057888129206,0.8085729620928712,2743533.319517296,12.065712887684198,75.96484207953289,600927.4507768797
2024-10-21 01:27:40.000,2024-10-21 08:27:40.000,5260,2,3,P02-S03,144.0,306.0,255.87883809163037,1.3757101048844054,2683092.2573754713,12.060845164903489,76.55744394723474,600926.7134299567
2024-10-21 01:27:50.000,2024-10-21 08:27:50.000,5270,2,3,P02-S03,144.0,306.0,255.33240632285882,1.9544923033113066,2622868.7925579688,12.054542256400604,77.15001969770732,600925.7591019534
2024-10-21 01:28:00.000,2024-10-21 08:28:00.000,5280,2,3,P02-S03,144.0,306.0,254.7595115560623,2.545574239782524,2562884.647243843,12.046804999045225,77.74256264112796,600924.5882403832
2024-10-21 01:28:10.000,2024-10-21 08:28:10.000,5290,2,3,P02-S03,144.0,306.0,254.158219328246,3.1496476833607594,2503163.386794903,12.037634419957087,78.33506610512424,600923.2013943056
2024-10-21 01:28:20.000,2024-10-21 08:28:20.000,5300,2,3,P02-S03,144.0,306.0,253.52641526859455,3.7674418810639216,2443730.6209971663,12.02703173624985,78.92752343834407,600921.5992140556
2024-10-21 01:28:30.000,2024-10-21 08:28:30.000,5310,2,3,P02-S03,144.0,306.0,252.8617856302024,4.399723304881456,2384614.229685766,12.014998354727897,79.5199280139767,600919.7824509526
2024-10-21 01:28:40.000,2024-10-21 08:28:40.000,5320,2,3,P02-S03,144.0,306.0,252.16179561320564,5.047294519439632,2325844.615728276,12.001535871536388,80.11227323326725,600917.7519569406
2024-10-21 01:28:50.000,2024-10-21 08:28:50.000,5330,2,3,P02-S03,144.0,306.0,251.42366527249305,5.710991867818414,2267454.9886353635,11.986646071764675,80.70455252901074,600915.5086841937
2024-10-21 01:29:00.000,2024-10-21 08:29:00.000,5340,2,3,P02-S03,144.0,306.0,250.64434281014832,6.391681588171442,2209481.682342423,11.97033092900358,81.29675936902295,600913.053684664
2024-10-21 01:29:10.000,2024-10-21 08:29:10.000,5350,2,3,P02-S03,144.0,306.0,249.82047507492402,7.090253867503297,2151964.5109461867,11.952592604856752,81.88888725958638,600910.3881096011
2024-10-21 01:29:20.000,2024-10-21 08:29:20.000,5360,2,3,P02-S03,144.0,306.0,248.9483751359949,7.807614206719202,2094947.1663522178,11.93343344840655,82.48092974886869,600907.5132090002
2024-10-21 01:29:30.000,2024-10-21 08:29:30.000,5370,2,3,P02-S03,144.0,306.0,248.02398687669614,8.544671307990317,2038477.6618423488,11.912855995634818,83.07288043032001,600904.4303310253
2024-10-21 01:29:40.000,2024-10-21 08:29:40.000,5380,2,3,P02-S03,144.0,306.0,247.04284668096125,9.302320496535177,1982608.8254429777,11.89086296879908,83.66473294601506,600901.1409213701
2024-10-21 01:29:50.000,2024-10-21 08:29:50.000,5390,2,3,P02-S03,144.0,306.0,246.00004248105284,10.081421450029557,1927398.8465523247,11.867457275764572,84.2564809899915,600897.6465225928
2024-10-21 01:30:00.000,2024-10-21 08:30:00.000,5400,2,3,P02-S03,144.0,306.0,244.89017072837152,10.8827687272065,1872911.8784670127,11.842642009292643,84.84811831153613,600893.9487733841
2024-10-21 01:30:10.000,2024-10-21 08:30:10.000,5410,2,3,P02-S03,144.0,306.0,243.7072922766507,11.707053264778574,1819218.698026258,11.816420446286108,85.43963871842746,600890.0494078025
2024-10-21 01:30:20.000,2024-10-21 08:30:20.000,5420,2,3,P02-S03,144.0,306.0,242.44488877823818,12.554812657197546,1766397.4213554736,11.788796046992095,86.03103608014437,600885.9502544701
2024-10-21 01:30:30.000,2024-10-21 08:30:30.000,5430,2,3,P02-S03,144.0,306.0,241.09582205243038,13.42636766828048,1714534.2713396086,11.759772454163025,86.62230433103824,600881.6532356953
2024-10-21 01:30:40.000,2024-10-21 08:30:40.000,5440,2,3,P02-S03,144.0,306.0,239.65230006767803,14.321742088647458,1663724.387620272,11.729353492176324,87.21343747345577,600877.1603666041
2024-10-21 01:30:50.000,2024-10-21 08:30:50.000,5450,2,3,P02-S03,144.0,306.0,238.1058547775022,15.240562820087074,1614072.6631501217,11.697543166113615,87.80442958079811,600872.4737541676
2024-10-21 01:31:00.000,2024-10-21 08:31:00.000,5460,2,3,P02-S03,144.0,306.0,236.44733915891845,16.18193705400641,1565694.582157664,11.66434566079997,88.39527480056323,600867.5955962306
2024-10-21 01:31:10.000,2024-10-21 08:31:10.000,5470,2,3,P02-S03,144.0,306.0,234.66695350586997,17.144303793727904,1518717.0222984066,11.629765339804056,88.98596735731222,600862.5281804819
2024-10-21 01:31:20.000,2024-10-21 08:31:20.000,5480,2,3,P02-S03,144.0,306.0,232.75431436241604,18.12525800718383,1473278.9683518151,11.593806744399886,89.57650155559308,600857.2738833772
2024-10-21 01:31:30.000,2024-10-21 08:31:30.000,5490,2,3,P02-S03,144.0,306.0,230.69858336382825,19.121347734484086,1429532.0659376285,11.556474592490877,90.16687178280786,600851.8351690294
2024-10-21 01:31:40.000,2024-10-21 08:31:40.000,5500,2,3,P02-S03,144.0,306.0,228.48867739256193,20.127847945340605,1387640.9216937164,11.517773777497124,90.75707251203252,600846.214588061
2024-10-21 01:31:50.000,2024-10-21 08:31:50.000,5510,2,3,P02-S03,144.0,306.0,226.1135851843551,21.138520312157382,1347783.0324001564,11.477709367206657,91.34709830475553,600840.4147763932
2024-10-21 01:32:00.000,2024-10-21 08:32:00.000,5520,2,3,P02-S03,144.0,306.0,223.56281760070777,22.145375722058624,1310148.2021644393,11.436286602591482,91.93694381358951,600834.438454031
2024-10-21 01:32:10.000,2024-10-21 08:32:10.000,5530,2,3,P02-S03,144.0,306.0,220.82701720991886,23.1384663693715,1274937.288360216,11.39351089658932,92.52660378489787,600828.2884237794
2024-10-21 01:32:20.000,2024-10-21 08:32:20.000,5540,2,3,P02-S03,144.0,306.0,217.89874471028745,24.105746046145654,1242360.1099866375,11.349387832851923,93.11607306137078,600821.967569923
2024-10-21 01:32:30.000,2024-10-21 08:32:30.000,5550,2,3,P02-S03,144.0,306.0,214.77344156889697,25.033049016048437,1212632.3650478674,11.303923164460798,93.70534658452621,600815.4788568942
2024-10-21 01:32:40.000,2024-10-21 08:32:40.000,5560,2,3,P02-S03,144.0,306.0,211.4505367622579,25.904246226076758,1185971.4460610203,11.257122812611321,94.29441939717054,600808.8253278676
2024-10-21 01:32:50.000,2024-10-21 08:32:50.000,5570,2,3,P02-S03,144.0,306.0,207.93461953671073,26.701637440843452,1162591.1234145283,11.208992865266172,94.88328664576007,600802.0101033524
2024-10-21 01:33:00.000,2024-10-21 08:33:00.000,5580,2,3,P02-S03,144.0,306.0,204.23654350414333,27.406623015980543,1142695.1887003768,11.159539575778913,95.4719435827209,600795.0363797015
2024-10-21 01:33:10.000,2024-10-21 08:33:10.000,5590,2,3,P02-S03,144.0,306.0,200.3742720584734,28.000664378906855,1126470.308627679,11.108769361488816,96.06038556868947,600787.907427649
2024-10-21 01:33:20.000,2024-10-21 08:33:20.000,5600,2,3,P02-S03,144.0,306.0,196.37324202067293,28.466487371268233,1114078.5154900823,11.05668880228788,96.64860807468551,600780.6265907567
2024-10-21 01:33:30.000,2024-10-21 08:33:30.000,5610,2,3,P02-S03,144.0,306.0,192.2660374992074,28.78941534948385,1105649.9189508215,11.003304639160834,97.23660668421553,600773.1972838491
2024-10-21 01:33:40.000,2024-10-21 08:33:40.000,5620,2,3,P02-S03,144.0,306.0,188.09124875735745,28.958657207307137,1101276.323360413,10.948623772699383,97.82437709530393,600765.6229914231
2024-10-21 01:33:50.000,2024-10-21 08:33:50.000,5630,2,3,P02-S03,144.0,306.0,183.89153919085405,28.968343341308685,1101006.434581151,10.892653261591486,98.41191512245437,600757.9072660087
2024-10-21 01:34:00.000,2024-10-21 08:34:00.000,5640,2,3,P02-S03,144.0,306.0,179.71112316750606,28.81812040805884,1104843.218075288,10.835400321086743,98.99921669852812,600750.0537265027
2024-10-21 01:34:10.000,2024-10-21 08:34:10.000,5650,2,3,P02-S03,144.0,306.0,175.5930088871622,28.513188121485943,1112743.7346513318,10.776872321438903,99.58627787657369,600742.0660564816
2024-10-21 01:34:20.000,2024-10-21 08:34:20.000,5660,2,3,P02-S03,144.0,306.0,171.57642448196924,28.06377066030246,1124621.4745746125,10.717076786326443,100.17309483154938,600733.9480024716
2024-10-21 01:34:30.000,2024-10-21 08:34:30.000,5670,2,3,P02-S03,144.0,306.0,167.69479544933105,27.484127003253743,1140350.9004894202,10.656021391252295,100.75966386199748,600725.7033721879
2024-10-21 01:34:40.000,2024-10-21 08:34:40.000,5680,2,3,P02-S03,144.0,306.0,163.97449828368497,26.791283040773436,1159773.6620625316,10.593713961923704,101.34598139162381,600717.3360327547
2024-10-21 01:34:50.000,2024-10-21 08:34:50.000,5690,2,3,P02-S03,144.0,306.0,160.434435499118,26.00369326158342,1182705.8071423534,10.53016247261323,101.93204397082715,600708.8499089004
2024-10-21 01:35:00.000,2024-10-21 08:35:00.000,5700,2,3,P02-S03,144.0,306.0,157.08632238399915,25.140013102613953,1208945.2988897776,10.465375044501883,102.51784827812304,600700.248981107
2024-10-21 01:35:10.000,2024-10-21 08:35:10.000,5710,2,3,P02-S03,144.0,306.0,153.9354839882391,24.218103694274237,1238279.2369380556,10.399359944005445,103.10339112150334,600691.5372837493
2024-10-21 01:35:20.000,2024-10-21 08:35:20.000,5720,2,3,P02-S03,144.0,306.0,150.98193796784798,23.254322983614696,1270490.3342560327,10.332125581085002,103.68866943974389,600682.7189032035
2024-10-21 01:35:30.000,2024-10-21 08:35:30.000,5730,2,3,P02-S03,144.0,306.0,148.22156732867165,22.26310007837196,1305362.3767776848,10.263680507542565,104.27368030358143,600673.7979759378
2024-10-21 01:35:40.000,2024-10-21 08:35:40.000,5740,2,3,P02-S03,144.0,306.0,145.64724095315643,21.256752311283343,1342684.5549379617,10.194033415302957,104.85842091686952,600664.7786865653
2024-10-21 01:35:50.000,2024-10-21 08:35:50.000,5750,2,3,P02-S03,144.0,306.0,143.24979708792443,20.24548736575779,1382254.683907813,10.123193134682825,105.44288861762453,600655.6652658861
2024-10-21 01:36:00.000,2024-10-21 08:36:00.000,5760,2,3,P02-S03,144.0,306.0,141.01885263835035,19.237531114320678,1423881.4152941145,10.051168632647808,106.02708087900623,600646.4619889082
2024-10-21 01:36:10.000,2024-10-21 08:36:10.000,5770,2,3,P02-S03,144.0,306.0,138.94343444669457,18.239329427407352,1467385.5900932753,9.977969011058843,106.61099531022032,600637.1731728334
2024-10-21 01:36:20.000,2024-10-21 08:36:20.000,5780,2,3,P02-S03,144.0,306.0,137.0124484189165,17.255783776355408,1512600.8988974623,9.903603504908572,107.19462965734458,600627.8031750452
2024-10-21 01:36:30.000,2024-10-21 08:36:30.000,5790,2,3,P02-S03,144.0,306.0,135.21501154529665,16.290492361568703,1559374.01039553,9.828081480548791,107.777981804081,600618.3563910592
2024-10-21 01:36:40.000,2024-10-21 08:36:40.000,5800,2,3,P02-S03,144.0,306.0,133.54067408551015,15.345978794816968,1607564.3118404555,9.751412433909891,108.36104977242029,600608.8372524641
2024-10-21 01:36:50.000,2024-10-21 08:36:50.000,5810,2,3,P02-S03,144.0,306.0,131.97955744137099,14.423898330199131,1657043.3821440137,9.673605988713309,108.94383172326518,600599.2502248483
2024-10-21 01:37:00.000,2024-10-21 08:37:00.000,5820,2,3,P02-S03,144.0,306.0,130.52242963880184,13.525217283745063,1707694.2941870766,9.594671894677708,109.52632595692232,600589.5998056931
2024-10-21 01:37:10.000,2024-10-21 08:37:10.000,5830,2,3,P02-S03,144.0,306.0,129.1607362064592,12.65036496825721,1759410.820575274,9.514620025719998,110.10853091357427,600579.8905222835
2024-10-21 01:37:20.000,2024-10-21 08:37:20.000,5840,2,3,P02-S03,144.0,306.0,127.8866003010637,11.79935966509989,1812096.5977239138,9.433460378152066,110.69044517365279,600570.1269295663
2024-10-21 01:37:30.000,2024-10-21 08:37:30.000,5850,2,3,P02-S03,144.0,306.0,126.69280251930448,10.971911297035867,1865664.2873034587,9.351203068873907,111.27206745812671,600560.3136080271
2024-10-21 01:37:40.000,2024-10-21 08:37:40.000,5860,2,3,P02-S03,144.0,306.0,125.57274805333292,10.16750391561193,1920034.7615816097,9.267858333564243,111.8533966287464,600550.4551615361
2024-10-21 01:37:50.000,2024-10-21 08:37:50.000,5870,2,3,P02-S03,144.0,306.0,124.52042666674878,9.385461141292485,1975136.329665144,9.183436524869382,112.43443168819216,600540.5562151913
2024-10-21 01:38:00.000,2024-10-21 08:38:00.000,5880,2,3,P02-S03,144.0,306.0,123.53036931027096,8.624997481399747,2030904.0146065832,9.0979481105911,113.01517178016071,600530.6214131499
2024-10-21 01:38:10.000,2024-10-21 08:38:10.000,5890,2,3,P02-S03,144.0,306.0,122.59760396621375,7.88525812374106,2087278.8862767208,9.011403671874431,113.59561618937708,600520.6554164477
2024-10-21 01:38:20.000,2024-10-21 08:38:20.000,5900,2,3,P02-S03,144.0,306.0,121.71761241605854,7.165349439010974,2144207.4513836605,8.923813901396127,114.17576434154644,600510.6629008157
2024-10-21 01:38:30.000,2024-10-21 08:38:30.000,5910,2,3,P02-S03,144.0,306.0,120.88628898662469,6.464362067312368,2201641.099652096,8.835189601554534,114.75561580321175,600500.6485544834
2024-10-21 01:38:40.000,2024-10-21 08:38:40.000,5920,2,3,P02-S03,144.0,306.0,120.09990188227295,5.78138813653449,2259535.603676587,8.74554168266166,115.33517028157739,600490.6170759853
2024-10-21 01:38:50.000,2024-10-21 08:38:50.000,5930,1,2,P01-S02,72.0,198.0,238.07516331659662,0.042991234937044515,2823390.7258867705,5.259615778322471,78.78640205855432,600178.3128715772
2024-10-21 01:38:50.000,2024-10-21 08:38:50.000,5930,2,3,P02-S03,144.0,306.0,119.35505740302524,5.115533873359545,2317850.6690584263,8.654881161138253,115.9144276242283,600480.5731719518
2024-10-21 01:39:00.000,2024-10-21 08:39:00.000,5940,1,2,P01-S02,72.0,198.0,237.46511829502737,0.5756763030343612,2764860.7641658555,5.3764766885448605,79.35681415203481,600186.3016148536
2024-10-21 01:39:00.000,2024-10-21 08:39:00.000,5940,2,3,P02-S03,144.0,306.0,118.64866714163085,4.4659286230386845,2376549.530989815,8.563219157712314,116.49338781882756,600470.5215549013
2024-10-21 01:39:10.000,2024-10-21 08:39:10.000,5950,1,2,P01-S02,72.0,198.0,236.82846539062373,1.1174189219642878,2706614.4514223738,5.492726625521565,79.92745786269731,600194.4207413914
2024-10-21 01:39:10.000,2024-10-21 08:39:10.000,5950,2,3,P02-S03,144.0,306.0,117.9779181185127,3.831731090401576,2435598.5932696066,8.470566895622147,117.07205099268835,600460.4669410298
2024-10-21 01:39:20.000,2024-10-21 08:39:20.000,5960,1,2,P01-S02,72.0,198.0,236.1634634141199,1.6686197690594171,2648676.7443403592,5.6083520694821924,80.49833706568137,600202.6664403453
2024-10-21 01:39:20.000,2024-10-21 08:39:20.000,5960,2,3,P02-S03,144.0,306.0,117.34024572946775,3.212133446892114,2494967.1057895115,8.376935698824306,117.65041741233614,600450.4140480002
2024-10-21 01:39:30.000,2024-10-21 08:39:30.000,5970,1,2,P01-S02,72.0,198.0,235.46823249676112,2.2296883796465354,2591074.560260723,5.723339553378227,81.06945553424842,600211.0348415049
2024-10-21 01:39:30.000,2024-10-21 08:39:30.000,5970,2,3,P02-S03,144.0,306.0,116.73330933280225,2.6063638126895667,2554626.876671617,8.282336990207112,118.22848748298354,600440.3675927343
2024-10-21 01:39:40.000,2024-10-21 08:39:40.000,5980,1,2,P01-S02,72.0,198.0,234.74074219701347,2.801040360752081,2533836.96636285,5.837675664339506,81.64081693788341,600219.5220171027
2024-10-21 01:39:40.000,2024-10-21 08:39:40.000,5980,2,3,P02-S03,144.0,306.0,116.15497027786375,2.0136875135079944,2614552.015480014,8.186782289810571,118.80626174792762,600430.3322891789
2024-10-21 01:39:50.000,2024-10-21 08:39:50.000,5990,1,2,P01-S02,72.0,198.0,233.97879876555606,3.383093687816221,2476995.3877719515,5.951347045145087,82.21242484046067,600228.1239836765
2024-10-21 01:39:50.000,2024-10-21 08:39:50.000,5990,2,3,P02-S03,144.0,306.0,115.60327216832205,1.4334074242533972,2674718.704205608,8.090283213053034,119.38374088791721,600420.3128461186
2024-10-21 01:40:00.000,2024-10-21 08:40:00.000,6000,1,2,P01-S02,72.0,198.0,233.1800315979779,3.9762638688153884,2420583.8361623627,6.064340395708462,82.7842826984177,600236.8367039198
2024-10-21 01:40:00.000,2024-10-21 08:40:00.000,6000,2,3,P02-S03,144.0,306.0,115.07642315550032,0.864863642397855,2735104.9930012124,7.992851468965374,119.96092572043241,600410.3139649527
2024-10-21 01:40:10.000,2024-10-21 08:40:10.000,6010,1,2,P01-S02,72.0,198.0,232.34187894450307,4.580957716277517,2364639.1603928437,6.176642474577053,83.35639385898362,600245.6560885888
2024-10-21 01:40:10.000,2024-10-21 08:40:10.000,6010,2,3,P02-S03,144.0,306.0,114.57278006516378,0.3074326789436301,2795690.617940573,7.894498858433116,120.5378171989241,600400.3403374897
2024-10-21 01:40:20.000,2024-10-21 08:40:20.000,6020,1,2,P01-S02,72.0,198.0,231.46157300158796,5.19756541645048,2309201.320622293,6.2882401004459885,83.92876155841617,600254.5779984351
2024-10-21 01:40:30.000,2024-10-21 08:40:30.000,6030,1,2,P01-S02,72.0,198.0,230.53612458529324,5.826450526426625,2254313.687150428,6.399120153686093,84.50138892031839,600263.5982461264
2024-10-21 01:40:40.000,2024-10-21 08:40:40.000,6040,1,2,P01-S02,72.0,198.0,229.56230768762606,6.467937464121753,2200023.3649124745,6.509269577885996,85.07427895394464,600272.7125982279
2024-10-21 01:40:50.000,2024-10-21 08:40:50.000,6050,1,2,P01-S02,72.0,198.0,228.53664435052477,7.122295984291834,2146381.5440310827,6.618675381408169,85.64743455258825,600281.9167771889
2024-10-21 01:41:00.000,2024-10-21 08:41:00.000,6060,1,2,P01-S02,72.0,198.0,227.45539046772438,7.78972205805943,2093443.876090611,6.727324638959016,86.22085849198453,600291.2064633528
2024-10-21 01:41:10.000,2024-10-21 08:41:10.000,6070,1,2,P01-S02,72.0,198.0,226.3145233512876,8.47031449872129,2041270.8747262433,6.835204493172537,86.7945534287661,600300.5772969825
2024-10-21 01:41:20.000,2024-10-21 08:41:20.000,6080,1,2,P01-S02,72.0,198.0,225.1097321892741,9.164046609984199,1989928.3376599546,6.942302156207552,87.36852189894957,600310.0248803077
2024-10-21 01:41:30.000,2024-10-21 08:41:30.000,6090,1,2,P01-S02,72.0,198.0,223.836412885218,9.870732086137611,1939487.7853419024,7.048604911358425,87.94276631649157,600319.5447795931
2024-10-21 01:41:40.000,2024-10-21 08:41:40.000,6100,1,2,P01-S02,72.0,198.0,222.48966922074348,10.589984384140067,1890026.908774109,7.1541001146787595,88.51728897185637,600329.1325272201
2024-10-21 01:41:50.000,2024-10-21 08:41:50.000,6110,1,2,P01-S02,72.0,198.0,221.06432282722184,11.321168840443118,1841630.0157517656,7.258775196618073,89.09209203065456,600338.7836237783
2024-10-21 01:42:00.000,2024-10-21 08:42:00.000,6120,1,2,P01-S02,72.0,198.0,219.55493509342523,12.063346954433026,1794388.4605680064,7.362617663671074,89.66717753231941,600348.493540193
2024-10-21 01:42:10.000,2024-10-21 08:42:10.000,6130,1,2,P01-S02,72.0,198.0,217.95584486145154,12.815212551116876,1748401.0370671477,7.4656151000393,90.24254738883329,600358.2577198315
2024-10-21 01:42:20.000,2024-10-21 08:42:20.000,6140,1,2,P01-S02,72.0,198.0,216.26122654016416,13.575020024344028,1703774.3087710415,7.567755169304741,90.81820338350384,600368.0715806568
2024-10-21 01:42:30.000,2024-10-21 08:42:30.000,6150,1,2,P01-S02,72.0,198.0,214.46517402668175,14.340505614313782,1660622.8426938266,7.669025616115175,91.39414716979095,600377.9305173792
2024-10-21 01:42:40.000,2024-10-21 08:42:40.000,6160,1,2,P01-S02,72.0,198.0,212.5618164552529,15.108803758431785,1619069.3056200868,7.769414267880849,91.97038027018735,600387.8299036054
2024-10-21 01:42:50.000,2024-10-21 08:42:50.000,6170,1,2,P01-S02,72.0,198.0,210.54547210496332,15.876362032174693,1579244.3735081672,7.868909036481996,92.54690407514221,600397.765094026
2024-10-21 01:43:00.000,2024-10-21 08:43:00.000,6180,1,2,P01-S02,72.0,198.0,208.41084652506305,16.638860093923537,1541286.3970749597,7.967497919987067,93.1237198420642,600407.7314265808
2024-10-21 01:43:10.000,2024-10-21 08:43:10.000,6190,1,2,P01-S02,72.0,198.0,206.15327972185784,17.39114032535957,1505340.7607310775,8.06516900438091,93.70082869434653,600417.7242246643
2024-10-21 01:43:20.000,2024-10-21 08:43:20.000,6200,1,2,P01-S02,72.0,198.0,203.76904465938614,18.127160365437867,1471558.8695101943,8.161910465302608,94.27823162047454,600427.738799301
2024-10-21 01:43:30.000,2024-10-21 08:43:30.000,6210,1,2,P01-S02,72.0,198.0,201.25569490649337,18.839980153614224,1440096.7016017006,8.257710569792572,94.855929473172,600437.770451366
2024-10-21 01:43:40.000,2024-10-21 08:43:40.000,6220,1,2,P01-S02,72.0,198.0,198.61245265920311,19.521797901202618,1411112.8749148087,8.352557678048234,95.43392296863131,600447.8144737771
2024-10-21 01:43:50.000,2024-10-21 08:43:50.000,6230,1,2,P01-S02,72.0,198.0,195.84061951821369,20.164049855245892,1384766.1971025502,8.446440245187857,96.01221268577287,600457.8661536966
